0,2.837572570890188
0,2.8237987719476223
0,2.818403160199523
0,2.770728461444378
0,2.5960828103125095
0,2.5973145943135023
0,2.6045424975454807
0,2.6021934747695923
0,2.597845485433936
0,2.6020579133182764
0,2.6017199959605932
0,2.609390763565898
0,2.6016040798276663
0,2.599443431943655
0,2.599215880036354
0,2.6074103731662035
0,2.5998955629765987
0,2.5990101117640734
0,2.5956694688647985
0,2.5896207243204117
0,2.5910119526088238
0,2.5957903880625963
0,2.5975690484046936
0,2.5988480672240257
0,2.594901354983449
0,2.598006308078766
0,2.601309686899185
0,2.591281158849597
0,2.5882738772779703
0,2.597405806183815
0,2.602163853123784
0,2.597404967993498
0,2.593592980876565
0,2.5955784488469362
0,2.6032850071787834
0,2.6005254685878754
0,2.6013136878609657
0,2.602549120783806
0,2.611663267016411
0,2.6006891764700413
0,2.6095136385411024
0,2.6076428163796663
0,2.6070144027471542
0,2.603429799899459
0,2.60403985157609
0,2.605224087834358
0,2.606128627434373
0,2.604490052908659
0,2.607322445139289
0,2.609547769650817
0,2.591525409370661
0,2.594585135579109
0,2.5922885425388813
0,2.604129044339061
0,2.59627353399992
0,2.597338993102312
0,2.596754625439644
0,2.6030018143355846
0,2.6337711308151484
0,2.6965653877705336
0,2.697865115478635
0,2.7078173514455557
0,2.727478664368391
0,2.6033108234405518
0,2.5993188619613647
0,2.600803878158331
0,2.597145915031433
0,2.5968416165560484
0,2.6025172658264637
0,2.5896840039640665
0,2.5963714234530926
0,2.5906744934618473
0,2.6019663475453854
0,2.5872449409216642
0,2.5848610009998083
0,2.593083633109927
0,2.5943344682455063
0,2.5880261305719614
0,2.5937927030026913
0,2.5839860644191504
0,6.294620098546147
0,6.285991655662656
0,6.066047357395291
0,6.058365140110254
0,6.046176228672266
0,6.016262697055936
0,6.020780447870493
0,6.045905124396086
0,6.014480374753475
0,6.018828501924872
0,6.007092026993632
0,6.016232063993812
0,6.005401154980063
0,6.02045383490622
0,6.018381925299764
0,6.01988679356873
0,6.0262933280318975
0,6.015716254711151
0,6.021470479667187
0,6.0220503564924
0,6.022651406005025
0,6.023961704224348
0,6.017526814714074
0,6.020320622250438
0,6.0230295937508345
0,6.0195405296981335
0,6.034271351993084
0,6.031343022361398
0,6.024526607245207
0,6.015957793220878
0,6.018014989793301
0,6.021429553627968
0,6.015405708923936
0,6.023467445746064
0,6.031769085675478
0,6.031036391854286
0,6.03303687274456
0,6.030999567359686
0,6.030570426955819
0,6.0364380069077015
0,6.036215925589204
0,6.037242265418172
0,6.032409757375717
0,6.035014860332012
0,6.036190832033753
0,6.028764955699444
0,6.034845432266593
0,6.028628282248974
0,6.035618988797069
0,6.039105670526624
0,6.022336790338159
0,6.031516563147306
0,6.031377045437694
0,6.02691494114697
0,6.035783287137747
0,6.031987022608519
0,6.037799388170242
0,6.028167799115181
0,6.026737114414573
0,6.010259652510285
0,6.0038830656558275
0,6.0052814949303865
0,5.9904169868677855
0,5.999968457967043
0,6.000751564279199
0,5.9968832693994045
0,6.004025591537356
0,5.995689218863845
0,5.996441973373294
0,5.997289912775159
0,5.994099292904139
0,6.03064482472837
0,6.027663107961416
0,6.055447483435273
0,6.03107506968081
0,6.029772847890854
0,6.0535931419581175
0,6.031544338911772
0,6.026093212887645
0,6.0399607345461845
